cod_mun;Ano;n1;n2;n3
230610;2019;10,00;0,01;0,00
230620;2019;3,00;0,01;0,00
230625;2019;10,00;0,01;0,00
230630;2019;18,00;0,01;0,00
230640;2019;40,00;0,01;0,00
230650;2019;6,00;0,01;0,00
230655;2019;11,00;0,01;0,00
230660;2019;10,00;0,01;0,00
230670;2019;9,00;0,01;0,00
230680;2019;4,00;0,01;0,00
230690;2019;13,00;0,01;0,00
230700;2019;14,00;0,01;0,00
230710;2019;13,00;0,01;0,00
230720;2019;3,00;0,01;0,00
230725;2019;7,00;0,01;0,00
230730;2019;57,00;0,01;0,00
230740;2019;10,00;0,01;0,00
230750;2019;10,00;0,01;0,00
230760;2019;18,00;0,01;0,00
230763;2019;8,00;0,01;0,00
230765;2019;64,00;0,01;0,00
230770;2019;35,00;0,01;0,00
230780;2019;7,00;0,01;0,00
230790;2019;5,00;0,01;0,00
230800;2019;12,00;0,01;0,00
230810;2019;19,00;0,01;0,00
230820;2019;5,00;0,01;0,00
230830;2019;12,00;0,01;0,00
230835;2019;5,00;0,01;0,00
230837;2019;5,00;0,01;0,00
230840;2019;17,00;0,01;0,00
230850;2019;14,00;0,01;0,00
230860;2019;7,00;0,01;0,00
230870;2019;24,00;0,01;0,00
230880;2019;4,00;0,01;0,00
230890;2019;6,00;0,01;0,00
230900;2019;5,00;0,01;0,00
230910;2019;5,00;0,01;0,00
230920;2019;7,00;0,01;0,00
230930;2019;11,00;0,01;0,00
230940;2019;12,00;0,01;0,00
230945;2019;11,00;0,01;0,00
230950;2019;9,00;0,01;0,00
230960;2019;20,00;0,01;0,00
230970;2019;25,00;0,01;0,00
230980;2019;6,00;0,01;0,00
230990;2019;3,00;0,01;0,00
231000;2019;4,00;0,01;0,00
231010;2019;4,00;0,01;0,00
231020;2019;10,00;0,01;0,00
231025;2019;10,00;0,01;0,00
231030;2019;13,00;0,01;0,00
231040;2019;3,00;0,01;0,00
231050;2019;13,00;0,01;0,00
231060;2019;4,00;0,01;0,00
231070;2019;15,00;0,01;0,00
231080;2019;7,00;0,01;0,00
231085;2019;10,00;0,01;0,00
231090;2019;8,00;0,01;0,00
231095;2019;5,00;0,01;0,00
231100;2019;5,00;0,01;0,00
231110;2019;7,00;0,01;0,00
231120;2019;4,00;0,01;0,00
231123;2019;3,00;0,01;0,00
231126;2019;8,00;0,01;0,00
231130;2019;22,00;0,01;0,00
231135;2019;7,00;0,01;0,00
231140;2019;21,00;0,01;0,00
231150;2019;9,00;0,01;0,00
231160;2019;14,00;0,01;0,00
231170;2019;7,00;0,01;0,00
231180;2019;22,00;0,01;0,00
231190;2019;8,00;0,01;0,00
231195;2019;7,00;0,01;0,00
231220;2019;7,00;0,01;0,00
231200;2019;11,00;0,01;0,00
231210;2019;8,00;0,01;0,00
231230;2019;15,00;0,01;0,00
231240;2019;19,00;0,01;0,00
231250;2019;4,00;0,01;0,00
231260;2019;6,00;0,01;0,00
231270;2019;11,00;0,01;0,00
231280;2019;3,00;0,01;0,00
231290;2019;70,00;0,01;0,00
231300;2019;9,00;0,01;0,00
231310;2019;11,00;0,01;0,00
231320;2019;11,00;0,01;0,00
231325;2019;4,00;0,01;0,00
231330;2019;24,00;0,01;0,00
231335;2019;8,00;0,01;0,00
231340;2019;23,00;0,01;0,00
231350;2019;18,00;0,01;0,00
231355;2019;6,00;0,01;0,00
231360;2019;15,00;0,01;0,00
231370;2019;3,00;0,01;0,00
231375;2019;7,00;0,01;0,00
231380;2019;10,00;0,01;0,00
231390;2019;7,00;0,01;0,00
231395;2019;7,00;0,01;0,00
231400;2019;14,00;0,01;0,00
231410;2019;17,00;0,01;0,00
240010;2019;5,00;0,01;0,00
240020;2019;18,00;0,01;0,00
240030;2019;5,00;0,01;0,00
240040;2019;2,00;0,01;0,00
240050;2019;8,00;0,01;0,00
240060;2019;2,00;0,01;0,00
240070;2019;2,00;0,01;0,00
240080;2019;5,00;0,01;0,00
240090;2019;3,00;0,01;0,00
240100;2019;11,00;0,01;0,00
240110;2019;9,00;0,01;0,00
240120;2019;4,00;0,01;0,00
240130;2019;3,00;0,01;0,00
240140;2019;4,00;0,01;0,00
240145;2019;11,00;0,01;0,00
240150;2019;2,00;0,01;0,00
240160;2019;2,00;0,01;0,00
240165;2019;1,00;0,01;0,00
240170;2019;4,00;0,01;0,00
240180;2019;6,00;0,01;0,00
240185;2019;3,00;0,01;0,00
240190;2019;2,00;0,01;0,00
240200;2019;24,00;0,01;0,00
240210;2019;5,00;0,01;0,00
240220;2019;15,00;0,01;0,00
240230;2019;8,00;0,01;0,00
240240;2019;3,00;0,01;0,00
240250;2019;4,00;0,01;0,00
240260;2019;21,00;0,01;0,00
240270;2019;5,00;0,01;0,00
240280;2019;3,00;0,01;0,00
240290;2019;2,00;0,01;0,00
240300;2019;3,00;0,01;0,00
240310;2019;16,00;0,01;0,00
240320;2019;3,00;0,01;0,00
240330;2019;2,00;0,01;0,00
240340;2019;3,00;0,01;0,00
240350;2019;5,00;0,01;0,00
240360;2019;13,00;0,01;0,00
240370;2019;2,00;0,01;0,00
240375;2019;1,00;0,01;0,00
240380;2019;4,00;0,01;0,00
240390;2019;1,00;0,01;0,00
240400;2019;2,00;0,01;0,00
240410;2019;1,00;0,01;0,00
240420;2019;12,00;0,01;0,00
240430;2019;5,00;0,01;0,00
240440;2019;5,00;0,01;0,00
240450;2019;8,00;0,01;0,00
240460;2019;5,00;0,01;0,00
240470;2019;7,00;0,01;0,00
240480;2019;1,00;0,01;0,00
240485;2019;3,00;0,01;0,00
240490;2019;3,00;0,01;0,00
240500;2019;3,00;0,01;0,00
240510;2019;3,00;0,01;0,00
240520;2019;3,00;0,01;0,00
240530;2019;4,00;0,01;0,00
240540;2019;3,00;0,01;0,00
240550;2019;1,00;0,01;0,00
240560;2019;6,00;0,01;0,00
240570;2019;5,00;0,01;0,00
240580;2019;16,00;0,01;0,00
240590;2019;1,00;0,01;0,00
240600;2019;3,00;0,01;0,00
240610;2019;9,00;0,01;0,00
240615;2019;2,00;0,01;0,00
240620;2019;3,00;0,01;0,00
240630;2019;4,00;0,01;0,00
240640;2019;1,00;0,01;0,00
240650;2019;6,00;0,01;0,00
240660;2019;4,00;0,01;0,00
240670;2019;5,00;0,01;0,00
240680;2019;2,00;0,01;0,00
240690;2019;2,00;0,01;0,00
240700;2019;5,00;0,01;0,00
240710;2019;23,00;0,01;0,00
240720;2019;9,00;0,01;0,00
240725;2019;2,00;0,01;0,00
240730;2019;4,00;0,01;0,00
240740;2019;4,00;0,01;0,00
240750;2019;5,00;0,01;0,00
240760;2019;2,00;0,01;0,00
240770;2019;6,00;0,01;0,00
240780;2019;10,00;0,01;0,00
240790;2019;1,00;0,01;0,00
240800;2019;56,00;0,01;0,00
240810;2019;125,30;0,01;0,00
240820;2019;12,00;0,01;0,00
240830;2019;15,00;0,01;0,00
240840;2019;2,00;0,01;0,00
240850;2019;2,00;0,01;0,00
240860;2019;2,00;0,01;0,00
240870;2019;2,00;0,01;0,00
240880;2019;1,00;0,01;0,00
240890;2019;8,00;0,01;0,00
240325;2019;54,00;0,01;0,00
240910;2019;6,00;0,01;0,00
240920;2019;1,00;0,01;0,00
240930;2019;6,00;0,01;0,00
240940;2019;7,00;0,01;0,00
240950;2019;2,00;0,01;0,00
240960;2019;2,00;0,01;0,00
240970;2019;4,00;0,01;0,00
240980;2019;7,00;0,01;0,00
240990;2019;6,00;0,01;0,00
241000;2019;2,00;0,01;0,00
241010;2019;6,00;0,01;0,00
241020;2019;3,00;0,01;0,00
241025;2019;2,00;0,01;0,00
241040;2019;4,00;0,01;0,00
241050;2019;2,00;0,01;0,00
241060;2019;1,00;0,01;0,00
241070;2019;2,00;0,01;0,00
241080;2019;2,00;0,01;0,00
241090;2019;4,00;0,01;0,00
240895;2019;5,00;0,01;0,00
241100;2019;2,00;0,01;0,00
241110;2019;2,00;0,01;0,00
241120;2019;12,00;0,01;0,00
240933;2019;2,00;0,01;0,00
241140;2019;7,00;0,01;0,00
241142;2019;1,00;0,01;0,00
241150;2019;11,00;0,01;0,00
241160;2019;2,00;0,01;0,00
241170;2019;2,00;0,01;0,00
241180;2019;2,00;0,01;0,00
241190;2019;2,00;0,01;0,00
241200;2019;33,00;0,01;0,00
241210;2019;3,00;0,01;0,00
241220;2019;20,00;0,01;0,00
241230;2019;6,00;0,01;0,00
241240;2019;2,00;0,01;0,00
241250;2019;4,20;0,01;0,00
241255;2019;4,00;0,01;0,00
241260;2019;8,00;0,01;0,00
241270;2019;3,00;0,01;0,00
241280;2019;4,00;0,01;0,00
241290;2019;5,00;0,01;0,00
241300;2019;3,00;0,01;0,00
241310;2019;3,00;0,01;0,00
241320;2019;2,00;0,01;0,00
241030;2019;5,00;0,01;0,00
241330;2019;3,00;0,01;0,00
241335;2019;4,00;0,01;0,00
241340;2019;3,00;0,01;0,00
241350;2019;3,00;0,01;0,00
241355;2019;2,00;0,01;0,00
241360;2019;3,00;0,01;0,00
241370;2019;3,00;0,01;0,00
241380;2019;1,00;0,01;0,00
241390;2019;5,00;0,01;0,00
241400;2019;7,00;0,01;0,00
241410;2019;5,00;0,01;0,00
241415;2019;3,00;0,01;0,00
241105;2019;2,00;0,01;0,00
241420;2019;6,00;0,01;0,00
241430;2019;1,00;0,01;0,00
241440;2019;16,00;0,01;0,00
241445;2019;2,00;0,01;0,00
241450;2019;5,00;0,01;0,00
241460;2019;7,00;0,01;0,00
241470;2019;3,00;0,01;0,00
241475;2019;2,00;0,01;0,00
241480;2019;6,00;0,01;0,00
241490;2019;1,00;0,01;0,00
241500;2019;1,00;0,01;0,00
250010;2019;5,00;0,01;0,00
250020;2019;2,00;0,01;0,00
250030;2019;12,00;0,01;0,00
250040;2019;8,00;0,01;0,00
250050;2019;7,00;0,01;0,00
250053;2019;3,00;0,01;0,00
250057;2019;1,00;0,01;0,00
250060;2019;8,00;0,01;0,00
250073;2019;1,00;0,01;0,00
250077;2019;4,00;0,01;0,00
250080;2019;9,00;0,01;0,00
250090;2019;6,00;0,01;0,00
250100;2019;8,00;0,01;0,00
250110;2019;9,00;0,01;0,00
250115;2019;1,00;0,01;0,00
250120;2019;3,00;0,01;0,00
250130;2019;10,00;0,01;0,00
250135;2019;2,00;0,01;0,00
250140;2019;4,00;0,01;0,00
250150;2019;9,00;0,01;0,00
250153;2019;2,00;0,01;0,00
250160;2019;6,00;0,01;0,00
250157;2019;4,00;0,01;0,00
250170;2019;3,00;0,01;0,00
250180;2019;29,00;0,01;0,00
250190;2019;8,00;0,01;0,00
250200;2019;3,00;0,01;0,00
250205;2019;2,00;0,01;0,00
250210;2019;3,00;0,01;0,00
250215;2019;3,00;0,01;0,00
250220;2019;1,00;0,01;0,00
250230;2019;2,00;0,01;0,00
250240;2019;4,00;0,01;0,00
250250;2019;8,00;0,01;0,00
250270;2019;3,00;0,01;0,00
250280;2019;5,00;0,01;0,00
250290;2019;3,00;0,01;0,00
250300;2019;9,00;0,01;0,00
250310;2019;3,00;0,01;0,00
250320;2019;22,00;0,01;0,00
250330;2019;5,00;0,01;0,00
250340;2019;2,00;0,01;0,00
250350;2019;7,00;0,01;0,00
250355;2019;3,00;0,01;0,00
250360;2019;3,00;0,01;0,00
250370;2019;25,00;0,01;0,00
250375;2019;2,00;0,01;0,00
250380;2019;3,00;0,01;0,00
250390;2019;2,00;0,01;0,00
250400;2019;102,00;0,01;0,00
250403;2019;3,00;0,01;0,00
250407;2019;2,00;0,01;0,00
250410;2019;1,00;0,01;0,00
250415;2019;3,00;0,01;0,00
250420;2019;2,00;0,01;0,00
250430;2019;10,00;0,01;0,00
250435;2019;3,00;0,01;0,00
250440;2019;8,00;0,01;0,00
250450;2019;3,00;0,01;0,00
250460;2019;9,00;0,01;0,00
250470;2019;2,00;0,01;0,00
250480;2019;7,00;0,01;0,00
250485;2019;1,00;0,01;0,00
250490;2019;7,00;0,01;0,00
250500;2019;3,00;0,01;0,00
250510;2019;9,00;0,01;0,00
250523;2019;3,00;0,01;0,00
250520;2019;3,00;0,01;0,00
250527;2019;3,00;0,01;0,00
250530;2019;1,00;0,01;0,00
250535;2019;2,00;0,01;0,00
250540;2019;4,00;0,01;0,00
250560;2019;3,00;0,01;0,00
250570;2019;5,00;0,01;0,00
250580;2019;2,00;0,01;0,00
250590;2019;1,00;0,01;0,00
250600;2019;12,00;0,01;0,00
250610;2019;5,00;0,01;0,00
250620;2019;1,00;0,01;0,00
250625;2019;4,00;0,01;0,00
250630;2019;20,00;0,01;0,00
250640;2019;7,00;0,01;0,00
250650;2019;2,00;0,01;0,00
250660;2019;3,00;0,01;0,00
250260;2019;3,00;0,01;0,00
250670;2019;4,00;0,01;0,00
250680;2019;8,00;0,01;0,00
250690;2019;10,00;0,01;0,00
250700;2019;10,00;0,01;0,00
250710;2019;7,00;0,01;0,00
250720;2019;2,00;0,01;0,00
250730;2019;7,00;0,01;0,00
250740;2019;3,00;0,01;0,00
250750;2019;195,00;0,01;0,00
251365;2019;1,00;0,01;0,00
250760;2019;4,00;0,01;0,00
250770;2019;8,00;0,01;0,00
250780;2019;3,00;0,01;0,00
250790;2019;5,00;0,01;0,00
250800;2019;5,00;0,01;0,00
250810;2019;2,00;0,01;0,00
250820;2019;3,00;0,01;0,00
250830;2019;13,00;0,01;0,00
250840;2019;1,00;0,01;0,00
250850;2019;3,00;0,01;0,00
250855;2019;2,00;0,01;0,00
250860;2019;6,00;0,01;0,00
250870;2019;2,00;0,01;0,00
250880;2019;3,00;0,01;0,00
250890;2019;18,00;0,01;0,00
250900;2019;4,00;0,01;0,00
250905;2019;4,00;0,01;0,00
250910;2019;11,00;0,01;0,00
250915;2019;3,00;0,01;0,00
250920;2019;6,00;0,01;0,00
250930;2019;4,00;0,01;0,00
250933;2019;2,00;0,01;0,00
250937;2019;1,00;0,01;0,00
250939;2019;2,00;0,01;0,00
250940;2019;7,00;0,01;0,00
250950;2019;3,00;0,01;0,00
250960;2019;2,00;0,01;0,00
250970;2019;13,00;0,01;0,00
250980;2019;5,00;0,01;0,00
250990;2019;5,00;0,01;0,00
251000;2019;4,00;0,01;0,00
251010;2019;5,00;0,01;0,00
251020;2019;3,00;0,01;0,00
251030;2019;2,00;0,01;0,00
251040;2019;3,00;0,01;0,00
251050;2019;2,00;0,01;0,00
251060;2019;1,00;0,01;0,00
251065;2019;1,00;0,01;0,00
251070;2019;1,00;0,01;0,00
251080;2019;40,00;0,01;0,00
251090;2019;6,00;0,01;0,00
251100;2019;1,00;0,01;0,00
251110;2019;3,00;0,01;0,00
251120;2019;11,00;0,01;0,00
251272;2019;3,00;0,01;0,00
251130;2019;8,00;0,01;0,00
251140;2019;8,00;0,01;0,00
251150;2019;6,00;0,01;0,00
251160;2019;3,00;0,01;0,00
251170;2019;2,00;0,01;0,00
251180;2019;4,00;0,01;0,00
251190;2019;8,00;0,01;0,00
251200;2019;8,00;0,01;0,00
251203;2019;2,00;0,01;0,00
251207;2019;2,00;0,01;0,00
251210;2019;12,00;0,01;0,00
251220;2019;2,00;0,01;0,00
251230;2019;11,00;0,01;0,00
251240;2019;6,00;0,01;0,00
251250;2019;18,00;0,01;0,00
251260;2019;1,00;0,01;0,00
251270;2019;9,00;0,01;0,00
251274;2019;2,00;0,01;0,00
251275;2019;2,00;0,01;0,00
251276;2019;2,00;0,01;0,00
251278;2019;1,00;0,01;0,00
251280;2019;3,00;0,01;0,00
251290;2019;9,00;0,01;0,00
251300;2019;2,00;0,01;0,00
251310;2019;5,00;0,01;0,00
251315;2019;3,00;0,01;0,00
251320;2019;3,00;0,01;0,00
251330;2019;3,00;0,01;0,00
251335;2019;2,00;0,01;0,00
251340;2019;5,00;0,01;0,00
251370;2019;38,00;0,01;0,00
251380;2019;2,00;0,01;0,00
251350;2019;3,00;0,01;0,00
251360;2019;4,00;0,01;0,00
251385;2019;1,00;0,01;0,00
251392;2019;2,00;0,01;0,00
251390;2019;14,00;0,01;0,00
251396;2019;2,00;0,01;0,00
251394;2019;1,00;0,01;0,00
251398;2019;2,00;0,01;0,00
251400;2019;2,00;0,01;0,00
250070;2019;8,00;0,01;0,00
251410;2019;2,00;0,01;0,00
251420;2019;4,00;0,01;0,00
251430;2019;2,00;0,01;0,00
251440;2019;2,00;0,01;0,00
251450;2019;10,00;0,01;0,00
251455;2019;2,00;0,01;0,00
251460;2019;2,00;0,01;0,00
251465;2019;1,00;0,01;0,00
251470;2019;3,00;0,01;0,00
251480;2019;2,00;0,01;0,00
251445;2019;3,00;0,01;0,00
251490;2019;3,00;0,01;0,00
251500;2019;3,00;0,01;0,00
251510;2019;5,00;0,01;0,00
251520;2019;2,00;0,01;0,00
251540;2019;5,00;0,01;0,00
251530;2019;19,00;0,01;0,00
251550;2019;5,00;0,01;0,00
251560;2019;2,00;0,01;0,00
251570;2019;1,00;0,01;0,00
251580;2019;4,00;0,01;0,00
251590;2019;3,00;0,01;0,00
251593;2019;2,00;0,01;0,00
251597;2019;3,00;0,01;0,00
251600;2019;10,00;0,01;0,00
251610;2019;6,00;0,01;0,00
251615;2019;2,00;0,01;0,00
251620;2019;28,00;0,01;0,00
251630;2019;6,00;0,01;0,00
251640;2019;4,00;0,01;0,00
251650;2019;7,00;0,01;0,00
251660;2019;7,00;0,01;0,00
251670;2019;6,00;0,01;0,00
251675;2019;1,00;0,01;0,00
251680;2019;4,00;0,01;0,00
251690;2019;7,00;0,01;0,00
251700;2019;5,00;0,01;0,00
251710;2019;1,00;0,01;0,00
251720;2019;3,00;0,01;0,00
250550;2019;2,00;0,01;0,00
251740;2019;1,00;0,01;0,00
260005;2019;25,00;0,01;0,00
260010;2019;14,00;0,01;0,00
260020;2019;7,00;0,01;0,00
260030;2019;10,00;0,01;0,00
260040;2019;12,00;0,01;0,00
260050;2019;13,00;0,01;0,00
260060;2019;7,00;0,01;0,00
260070;2019;12,00;0,01;0,00
260080;2019;8,00;0,01;0,00
260090;2019;8,00;0,01;0,00
260100;2019;5,00;0,01;0,00
260105;2019;6,00;0,01;0,00
260110;2019;4,00;0,01;0,00
260120;2019;23,00;0,01;0,00
260130;2019;7,00;0,01;0,00
260140;2019;11,00;0,01;0,00
260150;2019;4,00;0,01;0,00
260160;2019;7,00;0,01;0,00
260170;2019;16,00;0,01;0,00
260180;2019;6,00;0,01;0,00
260190;2019;19,00;0,01;0,00
260200;2019;11,00;0,01;0,00
260210;2019;15,00;0,01;0,00
260220;2019;11,00;0,01;0,00
260230;2019;10,00;0,01;0,00
260240;2019;4,00;0,01;0,00
260250;2019;4,00;0,01;0,00
260260;2019;10,00;0,01;0,00
260270;2019;6,00;0,01;0,00
260280;2019;10,00;0,01;0,00
260290;2019;42,00;0,01;0,00
260300;2019;5,00;0,01;0,00
260310;2019;7,00;0,01;0,00
260320;2019;11,00;0,01;0,00
260330;2019;5,00;0,01;0,00
260340;2019;2,00;0,01;0,00
260345;2019;46,00;0,01;0,00
260350;2019;7,00;0,01;0,00
260360;2019;3,00;0,01;0,00
260370;2019;10,00;0,01;0,00
260380;2019;7,00;0,01;0,00
260390;2019;8,00;0,01;0,00
260392;2019;2,00;0,01;0,00
260400;2019;19,00;0,01;0,00
260410;2019;74,00;0,01;0,00
260415;2019;7,00;0,01;0,00
260420;2019;10,00;0,01;0,00
260430;2019;5,00;0,01;0,00
260440;2019;5,00;0,01;0,00
260450;2019;8,00;0,01;0,00
260460;2019;8,00;0,01;0,00
260470;2019;7,00;0,01;0,00
260480;2019;5,00;0,01;0,00
260490;2019;6,00;0,01;0,00
260500;2019;9,00;0,01;0,00
260510;2019;14,00;0,01;0,00
260515;2019;7,00;0,01;0,00
260520;2019;16,00;0,01;0,00
260530;2019;10,00;0,01;0,00
260540;2019;7,00;0,01;0,00
260545;2019;1,00;0,01;0,00
260550;2019;5,00;0,01;0,00
260560;2019;7,00;0,01;0,00
260570;2019;8,00;0,01;0,00
260580;2019;5,00;0,01;0,00
260590;2019;8,00;0,01;0,00
260600;2019;36,00;0,01;0,00
260610;2019;8,00;0,01;0,00
260620;2019;24,00;0,01;0,00
260630;2019;3,00;0,01;0,00
260640;2019;21,00;0,01;0,00
260650;2019;8,00;0,01;0,00
260660;2019;12,00;0,01;0,00
260670;2019;4,00;0,01;0,00
260680;2019;29,00;0,01;0,00
260690;2019;4,00;0,01;0,00
260760;2019;9,00;0,01;0,00
260700;2019;6,00;0,01;0,00
260710;2019;2,00;0,01;0,00
260720;2019;20,00;0,01;0,00
260730;2019;9,00;0,01;0,00
260740;2019;1,00;0,01;0,00
260750;2019;8,00;0,01;0,00
260765;2019;12,00;0,01;0,00
260770;2019;7,00;0,01;0,00
260775;2019;9,00;0,01;0,00
260780;2019;6,00;0,01;0,00
260790;2019;105,00;0,01;0,00
260795;2019;5,00;0,01;0,00
260800;2019;6,00;0,01;0,00
260805;2019;5,00;0,01;0,00
260810;2019;11,00;0,01;0,00
260820;2019;6,00;0,01;0,00
260825;2019;5,00;0,01;0,00
260830;2019;7,00;0,01;0,00
260840;2019;6,00;0,01;0,00
260850;2019;9,00;0,01;0,00
260845;2019;7,00;0,01;0,00
260860;2019;6,00;0,01;0,00
260870;2019;4,00;0,01;0,00
260875;2019;10,00;0,01;0,00
260880;2019;11,00;0,01;0,00
260890;2019;19,00;0,01;0,00
260900;2019;10,00;0,01;0,00
260910;2019;5,00;0,01;0,00
260915;2019;7,00;0,01;0,00
260920;2019;3,00;0,01;0,00
260930;2019;1,00;0,01;0,00
261430;2019;6,00;0,01;0,00
260940;2019;14,00;0,01;0,00
260950;2019;10,00;0,01;0,00
260960;2019;54,00;0,01;0,00
260970;2019;10,00;0,01;0,00
260980;2019;5,00;0,01;0,00
260990;2019;23,00;0,01;0,00
261000;2019;18,00;0,01;0,00
261010;2019;4,00;0,01;0,00
261020;2019;8,00;0,01;0,00
261030;2019;6,00;0,01;0,00
261040;2019;8,00;0,01;0,00
261050;2019;14,00;0,01;0,00
261060;2019;21,00;0,01;0,00
261070;2019;43,00;0,01;0,00
261080;2019;10,00;0,01;0,00
261090;2019;18,00;0,01;0,00
261100;2019;9,00;0,01;0,00
261110;2019;90,00;0,01;0,00
261120;2019;5,00;0,01;0,00
261130;2019;8,00;0,01;0,00
261140;2019;4,00;0,01;0,00
261150;2019;9,00;0,01;0,00
261153;2019;3,00;0,01;0,00
261160;2019;266,00;0,01;0,00
261170;2019;6,00;0,01;0,00
261180;2019;12,00;0,01;0,00
261190;2019;9,00;0,01;0,00
261200;2019;6,00;0,01;0,00
261210;2019;3,00;0,01;0,00
261220;2019;17,00;0,01;0,00
261230;2019;7,00;0,01;0,00
261240;2019;8,00;0,01;0,00
261245;2019;4,00;0,01;0,00
261247;2019;6,00;0,01;0,00
261250;2019;18,00;0,01;0,00
261255;2019;2,00;0,01;0,00
261260;2019;10,00;0,01;0,00
261270;2019;5,00;0,01;0,00
261280;2019;6,00;0,01;0,00
261290;2019;3,00;0,01;0,00
261300;2019;12,00;0,01;0,00
261310;2019;10,00;0,01;0,00
261320;2019;11,00;0,01;0,00
261330;2019;9,00;0,01;0,00
261340;2019;7,00;0,01;0,00
261350;2019;9,00;0,01;0,00
261360;2019;13,00;0,01;0,00
261370;2019;26,00;0,01;0,00
261380;2019;6,00;0,01;0,00
261390;2019;23,00;0,01;0,00
261400;2019;8,00;0,01;0,00
261410;2019;10,00;0,01;0,00
261420;2019;10,00;0,01;0,00
261440;2019;3,00;0,01;0,00
261450;2019;20,00;0,01;0,00
261460;2019;11,00;0,01;0,00
261470;2019;6,00;0,01;0,00
261480;2019;7,00;0,01;0,00
261485;2019;8,00;0,01;0,00
261500;2019;7,00;0,01;0,00
261510;2019;3,00;0,01;0,00
261520;2019;2,00;0,01;0,00
261530;2019;19,00;0,01;0,00
261540;2019;9,00;0,01;0,00
261550;2019;5,00;0,01;0,00
261560;2019;9,00;0,01;0,00
261570;2019;6,00;0,01;0,00
261580;2019;5,00;0,01;0,00
261590;2019;3,00;0,01;0,00
261600;2019;8,00;0,01;0,00
261610;2019;3,00;0,01;0,00
261618;2019;4,00;0,01;0,00
261620;2019;4,00;0,01;0,00
261630;2019;12,00;0,01;0,00
261640;2019;35,00;0,01;0,00
261650;2019;7,00;0,01;0,00
270010;2019;6,00;0,01;0,00
270020;2019;7,00;0,01;0,00
270030;2019;67,00;0,01;0,00
270040;2019;15,00;0,01;0,00
270050;2019;6,00;0,01;0,00
270060;2019;3,00;0,01;0,00
270070;2019;7,00;0,01;0,00
270080;2019;2,00;0,01;0,00
270090;2019;3,00;0,01;0,00
270100;2019;10,00;0,01;0,00
270110;2019;5,00;0,01;0,00
270120;2019;5,00;0,01;0,00
270130;2019;6,00;0,01;0,00
270135;2019;3,00;0,01;0,00
270140;2019;19,00;0,01;0,00
270150;2019;4,00;0,01;0,00
270160;2019;5,00;0,01;0,00
270170;2019;8,00;0,01;0,00
270180;2019;3,00;0,01;0,00
270190;2019;4,00;0,01;0,00
270200;2019;5,00;0,01;0,00
270210;2019;8,00;0,01;0,00
270220;2019;3,00;0,01;0,00
270230;2019;17,00;0,01;0,00
270235;2019;9,00;0,01;0,00
270240;2019;8,00;0,01;0,00
270250;2019;4,00;0,01;0,00
270255;2019;7,00;0,01;0,00
270260;2019;8,00;0,01;0,00
270270;2019;2,00;0,01;0,00
270280;2019;5,00;0,01;0,00
270290;2019;13,00;0,01;0,00
270300;2019;6,00;0,01;0,00
270310;2019;11,00;0,01;0,00
270320;2019;10,00;0,01;0,00
270330;2019;6,00;0,01;0,00
270340;2019;3,00;0,01;0,00
270350;2019;3,00;0,01;0,00
270360;2019;4,00;0,01;0,00
270370;2019;3,00;0,01;0,00
270375;2019;5,00;0,01;0,00
270380;2019;8,00;0,01;0,00
270390;2019;2,00;0,01;0,00
270400;2019;11,00;0,01;0,00
270410;2019;6,00;0,01;0,00
270420;2019;14,00;0,01;0,00
270430;2019;80,60;0,01;0,00
270440;2019;7,00;0,01;0,00
270490;2019;2,00;0,01;0,00
270450;2019;10,00;0,01;0,00
270460;2019;4,00;0,01;0,00
270470;2019;17,00;0,01;0,00
270480;2019;5,00;0,01;0,00
270500;2019;6,00;0,01;0,00
270510;2019;11,00;0,01;0,00
270520;2019;6,00;0,01;0,00
270530;2019;3,00;0,01;0,00
270540;2019;3,00;0,01;0,00
270550;2019;11,00;0,01;0,00
270560;2019;4,00;0,01;0,00
270570;2019;8,00;0,01;0,00
270580;2019;4,00;0,01;0,00
270590;2019;2,00;0,01;0,00
270600;2019;5,00;0,01;0,00
270610;2019;3,00;0,01;0,00
270620;2019;3,00;0,01;0,00
270630;2019;22,00;0,01;0,00
270640;2019;9,00;0,01;0,00
270642;2019;5,00;0,01;0,00
270644;2019;4,00;0,01;0,00
270650;2019;6,00;0,01;0,00
270660;2019;4,00;0,01;0,00
270670;2019;18,00;0,01;0,00
270680;2019;6,00;0,01;0,00
270690;2019;13,00;0,01;0,00
270700;2019;1,00;0,01;0,00
270710;2019;7,00;0,01;0,00
270720;2019;4,00;0,01;0,00
270730;2019;11,00;0,01;0,00
270740;2019;4,00;0,01;0,00
270750;2019;8,00;0,01;0,00
270760;2019;5,00;0,01;0,00
270770;2019;21,00;0,01;0,00
270780;2019;3,00;0,01;0,00
270790;2019;3,00;0,01;0,00
270800;2019;11,00;0,01;0,00
270810;2019;5,00;0,01;0,00
270820;2019;3,00;0,01;0,00
270830;2019;10,00;0,01;0,00
270840;2019;14,00;0,01;0,00
270850;2019;12,00;0,01;0,00
270860;2019;18,00;0,01;0,00
270870;2019;4,00;0,01;0,00
270880;2019;13,00;0,01;0,00
270890;2019;6,00;0,01;0,00
270895;2019;5,00;0,01;0,00
270900;2019;3,00;0,01;0,00
270910;2019;8,00;0,01;0,00
270915;2019;18,00;0,01;0,00
270920;2019;9,00;0,01;0,00
